,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.767 [0.755 - 0.778],0.696 [0.692 - 0.700],0.696 [0.675 - 0.718],0.696 [0.692 - 0.700],0.077 [0.072 - 0.081],0.392 [0.371 - 0.414],0.138 [0.131 - 0.145]
Demographic,0.623 [0.609 - 0.637],0.584 [0.580 - 0.588],0.584 [0.560 - 0.607],0.584 [0.580 - 0.588],0.048 [0.045 - 0.051],0.168 [0.144 - 0.191],0.089 [0.084 - 0.094]
Protein+Demographic,0.768 [0.756 - 0.779],0.700 [0.696 - 0.704],0.700 [0.678 - 0.723],0.700 [0.696 - 0.704],0.078 [0.074 - 0.082],0.399 [0.379 - 0.422],0.140 [0.133 - 0.147]
