,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.608 [0.561 - 0.651],0.575 [0.571 - 0.579],0.574 [0.474 - 0.656],0.575 [0.571 - 0.579],0.003 [0.002 - 0.004],0.149 [0.049 - 0.232],0.006 [0.004 - 0.007]
Demographic,0.617 [0.563 - 0.667],0.591 [0.587 - 0.595],0.590 [0.492 - 0.684],0.591 [0.587 - 0.595],0.003 [0.002 - 0.004],0.181 [0.084 - 0.274],0.006 [0.005 - 0.008]
Protein+Demographic,0.605 [0.558 - 0.651],0.547 [0.543 - 0.551],0.545 [0.454 - 0.639],0.547 [0.543 - 0.551],0.003 [0.002 - 0.003],0.091 [0.000 - 0.186],0.005 [0.004 - 0.006]
