,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.590 [0.556 - 0.621],0.566 [0.561 - 0.570],0.570 [0.513 - 0.625],0.566 [0.561 - 0.570],0.008 [0.007 - 0.009],0.135 [0.078 - 0.189],0.016 [0.013 - 0.018]
Demographic,0.593 [0.560 - 0.626],0.567 [0.563 - 0.571],0.566 [0.511 - 0.623],0.567 [0.563 - 0.571],0.008 [0.007 - 0.009],0.134 [0.079 - 0.191],0.016 [0.014 - 0.018]
Protein+Demographic,0.598 [0.565 - 0.631],0.580 [0.575 - 0.584],0.582 [0.525 - 0.635],0.580 [0.575 - 0.585],0.008 [0.007 - 0.010],0.162 [0.103 - 0.216],0.017 [0.014 - 0.019]
