,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.826 [0.797 - 0.852],0.755 [0.751 - 0.758],0.756 [0.703 - 0.802],0.755 [0.751 - 0.758],0.017 [0.015 - 0.020],0.510 [0.457 - 0.556],0.034 [0.029 - 0.038]
Demographic,0.558 [0.524 - 0.593],0.544 [0.540 - 0.549],0.545 [0.486 - 0.603],0.544 [0.540 - 0.549],0.007 [0.006 - 0.008],0.090 [0.031 - 0.150],0.013 [0.011 - 0.015]
Protein+Demographic,0.829 [0.800 - 0.854],0.755 [0.751 - 0.759],0.756 [0.705 - 0.804],0.755 [0.751 - 0.759],0.017 [0.015 - 0.020],0.510 [0.460 - 0.560],0.034 [0.030 - 0.038]
