,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.563 [0.536 - 0.589],0.553 [0.548 - 0.557],0.550 [0.505 - 0.599],0.553 [0.548 - 0.557],0.009 [0.008 - 0.011],0.103 [0.058 - 0.151],0.019 [0.016 - 0.021]
Demographic,0.568 [0.540 - 0.595],0.554 [0.550 - 0.558],0.554 [0.506 - 0.602],0.554 [0.550 - 0.558],0.010 [0.008 - 0.011],0.108 [0.060 - 0.156],0.019 [0.017 - 0.021]
Protein+Demographic,0.580 [0.554 - 0.606],0.553 [0.549 - 0.557],0.554 [0.508 - 0.601],0.553 [0.549 - 0.557],0.010 [0.008 - 0.011],0.107 [0.060 - 0.155],0.019 [0.017 - 0.021]
