,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.765 [0.724 - 0.805],0.700 [0.695 - 0.705],0.705 [0.623 - 0.783],0.700 [0.695 - 0.705],0.008 [0.006 - 0.010],0.405 [0.322 - 0.484],0.016 [0.013 - 0.019]
Demographic,0.801 [0.767 - 0.833],0.744 [0.740 - 0.748],0.742 [0.667 - 0.819],0.744 [0.740 - 0.748],0.010 [0.008 - 0.012],0.486 [0.412 - 0.563],0.019 [0.016 - 0.023]
Protein+Demographic,0.788 [0.752 - 0.825],0.719 [0.715 - 0.724],0.720 [0.646 - 0.798],0.719 [0.715 - 0.724],0.009 [0.007 - 0.011],0.438 [0.365 - 0.517],0.017 [0.014 - 0.021]
