,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.880 [0.840 - 0.913],0.804 [0.800 - 0.807],0.802 [0.722 - 0.871],0.804 [0.800 - 0.807],0.009 [0.007 - 0.011],0.605 [0.526 - 0.673],0.018 [0.014 - 0.022]
Demographic,0.708 [0.657 - 0.756],0.678 [0.674 - 0.682],0.677 [0.592 - 0.763],0.678 [0.674 - 0.682],0.005 [0.004 - 0.006],0.356 [0.270 - 0.442],0.009 [0.007 - 0.011]
Protein+Demographic,0.877 [0.837 - 0.911],0.781 [0.777 - 0.784],0.785 [0.705 - 0.855],0.781 [0.777 - 0.784],0.008 [0.006 - 0.010],0.565 [0.484 - 0.636],0.016 [0.013 - 0.019]
