,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.574 [0.544 - 0.604],0.564 [0.559 - 0.568],0.563 [0.510 - 0.618],0.564 [0.559 - 0.568],0.010 [0.008 - 0.011],0.127 [0.072 - 0.180],0.019 [0.016 - 0.022]
Demographic,0.606 [0.577 - 0.636],0.591 [0.587 - 0.595],0.593 [0.541 - 0.641],0.591 [0.587 - 0.595],0.011 [0.009 - 0.012],0.183 [0.132 - 0.232],0.021 [0.019 - 0.024]
Protein+Demographic,0.579 [0.549 - 0.611],0.568 [0.563 - 0.572],0.567 [0.514 - 0.619],0.568 [0.563 - 0.572],0.010 [0.009 - 0.011],0.135 [0.083 - 0.188],0.019 [0.017 - 0.022]
