,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.735 [0.687 - 0.781],0.653 [0.646 - 0.658],0.653 [0.579 - 0.736],0.652 [0.646 - 0.658],0.010 [0.008 - 0.012],0.305 [0.229 - 0.387],0.020 [0.016 - 0.024]
Demographic,0.698 [0.643 - 0.744],0.656 [0.650 - 0.662],0.660 [0.572 - 0.738],0.656 [0.650 - 0.661],0.010 [0.008 - 0.012],0.315 [0.225 - 0.396],0.020 [0.016 - 0.024]
Protein+Demographic,0.734 [0.686 - 0.777],0.641 [0.635 - 0.647],0.662 [0.587 - 0.739],0.641 [0.634 - 0.647],0.010 [0.008 - 0.012],0.302 [0.226 - 0.381],0.019 [0.015 - 0.024]
