,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.907 [0.891 - 0.921],0.829 [0.826 - 0.832],0.831 [0.791 - 0.866],0.829 [0.826 - 0.832],0.037 [0.033 - 0.041],0.660 [0.620 - 0.694],0.071 [0.063 - 0.078]
Demographic,0.927 [0.913 - 0.939],0.856 [0.853 - 0.859],0.856 [0.816 - 0.888],0.856 [0.853 - 0.859],0.045 [0.040 - 0.050],0.712 [0.672 - 0.743],0.085 [0.077 - 0.094]
Protein+Demographic,0.934 [0.920 - 0.946],0.867 [0.864 - 0.870],0.869 [0.835 - 0.901],0.867 [0.864 - 0.870],0.049 [0.044 - 0.055],0.736 [0.702 - 0.769],0.093 [0.084 - 0.103]
