,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.618 [0.563 - 0.674],0.560 [0.556 - 0.564],0.569 [0.488 - 0.650],0.560 [0.556 - 0.564],0.003 [0.002 - 0.004],0.130 [0.049 - 0.211],0.006 [0.005 - 0.008]
Demographic,0.660 [0.612 - 0.708],0.641 [0.637 - 0.645],0.639 [0.552 - 0.726],0.641 [0.637 - 0.645],0.004 [0.003 - 0.005],0.280 [0.192 - 0.367],0.008 [0.007 - 0.010]
Protein+Demographic,0.639 [0.586 - 0.693],0.567 [0.563 - 0.571],0.568 [0.482 - 0.653],0.567 [0.563 - 0.571],0.003 [0.002 - 0.004],0.135 [0.047 - 0.221],0.006 [0.005 - 0.008]
