,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.682 [0.652 - 0.707],0.640 [0.636 - 0.644],0.640 [0.587 - 0.683],0.640 [0.636 - 0.644],0.014 [0.013 - 0.016],0.279 [0.228 - 0.322],0.028 [0.025 - 0.031]
Demographic,0.623 [0.592 - 0.649],0.592 [0.587 - 0.596],0.591 [0.542 - 0.637],0.592 [0.587 - 0.596],0.012 [0.010 - 0.013],0.182 [0.135 - 0.228],0.023 [0.020 - 0.026]
Protein+Demographic,0.694 [0.665 - 0.720],0.650 [0.645 - 0.654],0.649 [0.600 - 0.693],0.650 [0.645 - 0.654],0.015 [0.013 - 0.017],0.299 [0.250 - 0.343],0.029 [0.026 - 0.032]
