,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.640 [0.625 - 0.656],0.596 [0.592 - 0.600],0.596 [0.569 - 0.621],0.596 [0.591 - 0.600],0.038 [0.035 - 0.040],0.192 [0.164 - 0.216],0.071 [0.066 - 0.076]
Demographic,0.618 [0.604 - 0.633],0.589 [0.584 - 0.593],0.589 [0.564 - 0.617],0.589 [0.584 - 0.593],0.037 [0.034 - 0.039],0.178 [0.152 - 0.205],0.069 [0.064 - 0.074]
Protein+Demographic,0.649 [0.633 - 0.664],0.606 [0.602 - 0.611],0.607 [0.581 - 0.632],0.606 [0.602 - 0.611],0.039 [0.037 - 0.042],0.213 [0.187 - 0.240],0.074 [0.069 - 0.079]
