,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.925 [0.919 - 0.931],0.849 [0.845 - 0.852],0.849 [0.833 - 0.865],0.849 [0.845 - 0.852],0.194 [0.185 - 0.203],0.698 [0.681 - 0.714],0.316 [0.304 - 0.329]
Demographic,0.826 [0.817 - 0.834],0.752 [0.748 - 0.756],0.752 [0.732 - 0.770],0.752 [0.748 - 0.756],0.115 [0.110 - 0.121],0.504 [0.485 - 0.522],0.200 [0.191 - 0.210]
Protein+Demographic,0.929 [0.924 - 0.934],0.859 [0.856 - 0.862],0.860 [0.844 - 0.873],0.859 [0.856 - 0.862],0.207 [0.198 - 0.217],0.718 [0.703 - 0.733],0.334 [0.322 - 0.347]
