,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.617 [0.567 - 0.669],0.575 [0.571 - 0.579],0.579 [0.491 - 0.673],0.575 [0.571 - 0.580],0.003 [0.002 - 0.004],0.154 [0.066 - 0.249],0.006 [0.004 - 0.007]
Demographic,0.621 [0.570 - 0.672],0.606 [0.602 - 0.610],0.606 [0.518 - 0.700],0.606 [0.602 - 0.610],0.003 [0.003 - 0.004],0.212 [0.124 - 0.308],0.006 [0.005 - 0.008]
Protein+Demographic,0.625 [0.576 - 0.676],0.599 [0.595 - 0.603],0.598 [0.505 - 0.691],0.599 [0.595 - 0.603],0.003 [0.002 - 0.004],0.196 [0.105 - 0.291],0.006 [0.005 - 0.008]
