,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.571 [0.528 - 0.615],0.522 [0.515 - 0.529],0.520 [0.447 - 0.596],0.522 [0.516 - 0.529],0.009 [0.007 - 0.011],0.043 [-0.031 - 0.120],0.018 [0.015 - 0.022]
Demographic,0.579 [0.537 - 0.623],0.551 [0.544 - 0.558],0.549 [0.474 - 0.623],0.551 [0.544 - 0.558],0.010 [0.008 - 0.012],0.100 [0.025 - 0.175],0.020 [0.016 - 0.024]
Protein+Demographic,0.576 [0.534 - 0.619],0.544 [0.538 - 0.552],0.544 [0.467 - 0.614],0.544 [0.538 - 0.552],0.010 [0.008 - 0.012],0.088 [0.012 - 0.162],0.020 [0.016 - 0.024]
