,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.883 [0.858 - 0.905],0.774 [0.771 - 0.778],0.790 [0.738 - 0.837],0.774 [0.771 - 0.778],0.018 [0.015 - 0.020],0.565 [0.512 - 0.612],0.035 [0.030 - 0.040]
Demographic,0.725 [0.695 - 0.753],0.677 [0.673 - 0.681],0.677 [0.619 - 0.729],0.677 [0.673 - 0.681],0.011 [0.009 - 0.012],0.353 [0.295 - 0.405],0.021 [0.018 - 0.024]
Protein+Demographic,0.893 [0.869 - 0.914],0.791 [0.787 - 0.794],0.789 [0.738 - 0.838],0.791 [0.788 - 0.794],0.019 [0.017 - 0.022],0.580 [0.530 - 0.629],0.037 [0.033 - 0.042]
