,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.708 [0.669 - 0.742],0.656 [0.652 - 0.660],0.657 [0.601 - 0.712],0.656 [0.651 - 0.660],0.011 [0.010 - 0.013],0.313 [0.256 - 0.369],0.022 [0.019 - 0.025]
Demographic,0.585 [0.551 - 0.619],0.568 [0.564 - 0.573],0.567 [0.507 - 0.623],0.568 [0.564 - 0.573],0.008 [0.007 - 0.009],0.135 [0.076 - 0.190],0.015 [0.013 - 0.017]
Protein+Demographic,0.704 [0.667 - 0.740],0.644 [0.640 - 0.648],0.643 [0.586 - 0.699],0.644 [0.640 - 0.648],0.011 [0.009 - 0.012],0.287 [0.229 - 0.343],0.021 [0.018 - 0.024]
