,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.671 [0.650 - 0.692],0.625 [0.621 - 0.629],0.624 [0.588 - 0.659],0.625 [0.621 - 0.629],0.027 [0.025 - 0.029],0.249 [0.214 - 0.284],0.051 [0.047 - 0.056]
Demographic,0.604 [0.586 - 0.625],0.580 [0.576 - 0.584],0.580 [0.547 - 0.615],0.580 [0.576 - 0.584],0.022 [0.020 - 0.024],0.159 [0.126 - 0.195],0.043 [0.039 - 0.046]
Protein+Demographic,0.673 [0.652 - 0.693],0.626 [0.622 - 0.630],0.626 [0.592 - 0.661],0.626 [0.622 - 0.630],0.027 [0.025 - 0.029],0.252 [0.218 - 0.288],0.052 [0.047 - 0.056]
