,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.925 [0.893 - 0.953],0.869 [0.866 - 0.872],0.869 [0.814 - 0.923],0.869 [0.866 - 0.872],0.020 [0.016 - 0.023],0.739 [0.683 - 0.793],0.039 [0.032 - 0.046]
Demographic,0.719 [0.675 - 0.758],0.648 [0.644 - 0.652],0.651 [0.570 - 0.724],0.648 [0.644 - 0.652],0.006 [0.005 - 0.007],0.299 [0.219 - 0.372],0.011 [0.009 - 0.013]
Protein+Demographic,0.928 [0.897 - 0.955],0.873 [0.870 - 0.876],0.870 [0.813 - 0.923],0.873 [0.870 - 0.876],0.020 [0.017 - 0.024],0.743 [0.687 - 0.796],0.040 [0.033 - 0.047]
