,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.691 [0.659 - 0.721],0.634 [0.630 - 0.638],0.632 [0.570 - 0.690],0.634 [0.629 - 0.638],0.008 [0.007 - 0.009],0.265 [0.203 - 0.324],0.016 [0.013 - 0.018]
Demographic,0.681 [0.650 - 0.711],0.628 [0.624 - 0.632],0.628 [0.568 - 0.690],0.628 [0.624 - 0.632],0.008 [0.007 - 0.009],0.257 [0.197 - 0.318],0.016 [0.013 - 0.018]
Protein+Demographic,0.724 [0.694 - 0.753],0.667 [0.663 - 0.671],0.663 [0.608 - 0.722],0.667 [0.663 - 0.671],0.009 [0.008 - 0.011],0.329 [0.274 - 0.390],0.018 [0.016 - 0.021]
