,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.616 [0.575 - 0.652],0.579 [0.575 - 0.584],0.581 [0.516 - 0.645],0.579 [0.575 - 0.583],0.006 [0.005 - 0.007],0.161 [0.093 - 0.223],0.012 [0.010 - 0.014]
Demographic,0.630 [0.594 - 0.665],0.602 [0.598 - 0.606],0.601 [0.538 - 0.667],0.602 [0.598 - 0.606],0.007 [0.006 - 0.008],0.203 [0.141 - 0.269],0.013 [0.011 - 0.015]
Protein+Demographic,0.651 [0.611 - 0.687],0.632 [0.628 - 0.636],0.633 [0.568 - 0.695],0.632 [0.628 - 0.636],0.008 [0.006 - 0.009],0.266 [0.200 - 0.327],0.015 [0.013 - 0.017]
