,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.894 [0.889 - 0.898],0.810 [0.806 - 0.814],0.810 [0.801 - 0.819],0.810 [0.806 - 0.814],0.485 [0.475 - 0.494],0.620 [0.610 - 0.631],0.607 [0.599 - 0.615]
Demographic,0.814 [0.808 - 0.819],0.737 [0.732 - 0.742],0.737 [0.727 - 0.747],0.737 [0.732 - 0.742],0.382 [0.373 - 0.390],0.474 [0.463 - 0.486],0.503 [0.495 - 0.512]
Protein+Demographic,0.901 [0.897 - 0.905],0.818 [0.814 - 0.822],0.818 [0.809 - 0.828],0.818 [0.814 - 0.822],0.498 [0.489 - 0.507],0.636 [0.626 - 0.647],0.619 [0.611 - 0.628]
