,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.836 [0.807 - 0.862],0.754 [0.750 - 0.757],0.755 [0.704 - 0.800],0.754 [0.750 - 0.757],0.019 [0.017 - 0.022],0.509 [0.456 - 0.553],0.037 [0.033 - 0.042]
Demographic,0.679 [0.645 - 0.712],0.646 [0.643 - 0.651],0.648 [0.593 - 0.701],0.646 [0.643 - 0.651],0.012 [0.010 - 0.013],0.294 [0.238 - 0.348],0.023 [0.020 - 0.026]
Protein+Demographic,0.857 [0.830 - 0.881],0.775 [0.771 - 0.778],0.775 [0.727 - 0.818],0.775 [0.771 - 0.778],0.021 [0.019 - 0.024],0.550 [0.501 - 0.593],0.042 [0.037 - 0.047]
