,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.613 [0.567 - 0.659],0.591 [0.587 - 0.596],0.589 [0.513 - 0.664],0.591 [0.587 - 0.596],0.004 [0.004 - 0.005],0.181 [0.104 - 0.255],0.009 [0.007 - 0.010]
Demographic,0.455 [0.410 - 0.502],0.468 [0.463 - 0.472],0.468 [0.387 - 0.544],0.468 [0.463 - 0.472],0.003 [0.002 - 0.003],-0.064 [-0.145 - 0.012],0.005 [0.004 - 0.007]
Protein+Demographic,0.592 [0.545 - 0.640],0.561 [0.557 - 0.565],0.557 [0.478 - 0.632],0.561 [0.557 - 0.565],0.004 [0.003 - 0.005],0.117 [0.039 - 0.194],0.008 [0.006 - 0.009]
