,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.588 [0.552 - 0.622],0.566 [0.562 - 0.571],0.569 [0.504 - 0.627],0.566 [0.562 - 0.571],0.007 [0.006 - 0.008],0.135 [0.072 - 0.194],0.013 [0.011 - 0.015]
Demographic,0.550 [0.515 - 0.585],0.532 [0.527 - 0.537],0.531 [0.473 - 0.594],0.532 [0.527 - 0.537],0.006 [0.005 - 0.007],0.063 [0.005 - 0.127],0.011 [0.010 - 0.013]
Protein+Demographic,0.581 [0.546 - 0.616],0.557 [0.552 - 0.561],0.556 [0.495 - 0.620],0.557 [0.552 - 0.561],0.006 [0.005 - 0.007],0.113 [0.051 - 0.176],0.013 [0.010 - 0.015]
