,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.664 [0.609 - 0.716],0.615 [0.611 - 0.619],0.620 [0.529 - 0.707],0.615 [0.611 - 0.619],0.004 [0.003 - 0.005],0.235 [0.145 - 0.325],0.008 [0.006 - 0.010]
Demographic,0.449 [0.405 - 0.491],0.469 [0.465 - 0.474],0.472 [0.386 - 0.557],0.469 [0.465 - 0.474],0.002 [0.002 - 0.003],-0.059 [-0.145 - 0.029],0.004 [0.003 - 0.005]
Protein+Demographic,0.654 [0.601 - 0.707],0.610 [0.606 - 0.615],0.612 [0.522 - 0.702],0.610 [0.606 - 0.615],0.004 [0.003 - 0.005],0.223 [0.132 - 0.313],0.008 [0.006 - 0.010]
