,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.516 [0.469 - 0.564],0.506 [0.502 - 0.511],0.511 [0.430 - 0.591],0.506 [0.502 - 0.511],0.003 [0.002 - 0.004],0.017 [-0.064 - 0.097],0.006 [0.005 - 0.008]
Demographic,0.556 [0.508 - 0.602],0.541 [0.537 - 0.546],0.540 [0.464 - 0.622],0.541 [0.537 - 0.546],0.003 [0.003 - 0.004],0.081 [0.005 - 0.164],0.007 [0.006 - 0.009]
Protein+Demographic,0.519 [0.471 - 0.565],0.501 [0.497 - 0.506],0.506 [0.425 - 0.578],0.501 [0.497 - 0.506],0.003 [0.002 - 0.004],0.005 [-0.074 - 0.079],0.006 [0.005 - 0.007]
