,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.599 [0.582 - 0.616],0.568 [0.564 - 0.572],0.568 [0.536 - 0.600],0.568 [0.564 - 0.572],0.025 [0.023 - 0.027],0.136 [0.105 - 0.168],0.049 [0.045 - 0.053]
Demographic,0.583 [0.566 - 0.600],0.549 [0.545 - 0.554],0.549 [0.516 - 0.581],0.549 [0.545 - 0.554],0.024 [0.021 - 0.026],0.098 [0.067 - 0.130],0.045 [0.041 - 0.049]
Protein+Demographic,0.605 [0.587 - 0.623],0.570 [0.566 - 0.574],0.570 [0.539 - 0.603],0.570 [0.566 - 0.574],0.026 [0.023 - 0.028],0.140 [0.108 - 0.172],0.049 [0.045 - 0.053]
