,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.869 [0.854 - 0.883],0.784 [0.779 - 0.788],0.783 [0.750 - 0.816],0.784 [0.779 - 0.788],0.054 [0.049 - 0.059],0.567 [0.535 - 0.599],0.101 [0.093 - 0.110]
Demographic,0.765 [0.746 - 0.783],0.693 [0.688 - 0.697],0.694 [0.657 - 0.731],0.693 [0.688 - 0.697],0.035 [0.031 - 0.038],0.387 [0.349 - 0.423],0.066 [0.060 - 0.072]
Protein+Demographic,0.877 [0.863 - 0.890],0.787 [0.783 - 0.791],0.787 [0.755 - 0.818],0.787 [0.783 - 0.791],0.055 [0.050 - 0.060],0.574 [0.542 - 0.605],0.103 [0.095 - 0.112]
