,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.894 [0.874 - 0.914],0.823 [0.819 - 0.827],0.816 [0.774 - 0.858],0.823 [0.819 - 0.827],0.038 [0.033 - 0.042],0.640 [0.596 - 0.681],0.072 [0.064 - 0.081]
Demographic,0.690 [0.664 - 0.715],0.636 [0.631 - 0.640],0.635 [0.584 - 0.687],0.636 [0.631 - 0.640],0.015 [0.013 - 0.017],0.270 [0.220 - 0.322],0.028 [0.025 - 0.033]
Protein+Demographic,0.897 [0.877 - 0.917],0.818 [0.814 - 0.823],0.819 [0.778 - 0.862],0.818 [0.814 - 0.823],0.037 [0.033 - 0.041],0.638 [0.596 - 0.680],0.070 [0.062 - 0.079]
