,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.822 [0.805 - 0.839],0.742 [0.736 - 0.748],0.742 [0.710 - 0.774],0.742 [0.736 - 0.748],0.079 [0.072 - 0.085],0.484 [0.450 - 0.517],0.142 [0.131 - 0.153]
Demographic,0.604 [0.583 - 0.623],0.581 [0.574 - 0.587],0.581 [0.544 - 0.617],0.581 [0.574 - 0.587],0.039 [0.036 - 0.043],0.162 [0.123 - 0.200],0.074 [0.067 - 0.080]
Protein+Demographic,0.823 [0.807 - 0.839],0.747 [0.741 - 0.752],0.745 [0.712 - 0.778],0.747 [0.741 - 0.753],0.080 [0.074 - 0.087],0.493 [0.459 - 0.525],0.145 [0.134 - 0.156]
