,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.682 [0.659 - 0.707],0.631 [0.626 - 0.635],0.630 [0.591 - 0.670],0.631 [0.626 - 0.635],0.024 [0.022 - 0.026],0.260 [0.222 - 0.300],0.046 [0.042 - 0.050]
Demographic,0.618 [0.595 - 0.641],0.582 [0.578 - 0.587],0.582 [0.542 - 0.620],0.582 [0.577 - 0.587],0.020 [0.018 - 0.022],0.165 [0.124 - 0.202],0.038 [0.034 - 0.042]
Protein+Demographic,0.686 [0.663 - 0.710],0.635 [0.631 - 0.640],0.637 [0.600 - 0.677],0.635 [0.631 - 0.640],0.024 [0.022 - 0.027],0.273 [0.235 - 0.313],0.047 [0.043 - 0.052]
