,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.902 [0.891 - 0.912],0.819 [0.814 - 0.824],0.820 [0.786 - 0.854],0.819 [0.814 - 0.824],0.069 [0.063 - 0.076],0.639 [0.604 - 0.674],0.128 [0.117 - 0.140]
Demographic,0.918 [0.910 - 0.925],0.844 [0.840 - 0.848],0.845 [0.812 - 0.878],0.844 [0.840 - 0.848],0.082 [0.074 - 0.090],0.689 [0.656 - 0.724],0.150 [0.137 - 0.162]
Protein+Demographic,0.927 [0.920 - 0.934],0.852 [0.847 - 0.856],0.852 [0.819 - 0.884],0.852 [0.847 - 0.856],0.086 [0.078 - 0.094],0.703 [0.671 - 0.735],0.157 [0.144 - 0.170]
