,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.850 [0.823 - 0.873],0.770 [0.766 - 0.773],0.769 [0.719 - 0.816],0.770 [0.766 - 0.773],0.017 [0.015 - 0.020],0.539 [0.488 - 0.585],0.034 [0.029 - 0.039]
Demographic,0.688 [0.656 - 0.722],0.644 [0.640 - 0.649],0.644 [0.585 - 0.701],0.644 [0.640 - 0.649],0.009 [0.008 - 0.011],0.288 [0.229 - 0.345],0.019 [0.016 - 0.022]
Protein+Demographic,0.847 [0.821 - 0.869],0.758 [0.754 - 0.761],0.758 [0.703 - 0.805],0.758 [0.754 - 0.761],0.016 [0.014 - 0.019],0.516 [0.461 - 0.562],0.032 [0.027 - 0.036]
