,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.642 [0.602 - 0.683],0.599 [0.594 - 0.603],0.604 [0.527 - 0.681],0.599 [0.594 - 0.603],0.005 [0.004 - 0.006],0.202 [0.126 - 0.280],0.010 [0.008 - 0.012]
Demographic,0.643 [0.601 - 0.681],0.611 [0.607 - 0.616],0.612 [0.534 - 0.684],0.611 [0.607 - 0.616],0.005 [0.004 - 0.007],0.224 [0.145 - 0.295],0.011 [0.009 - 0.013]
Protein+Demographic,0.644 [0.604 - 0.685],0.604 [0.600 - 0.609],0.605 [0.527 - 0.681],0.604 [0.600 - 0.609],0.005 [0.004 - 0.006],0.209 [0.133 - 0.284],0.010 [0.008 - 0.013]
