,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.642 [0.605 - 0.680],0.606 [0.602 - 0.611],0.607 [0.532 - 0.681],0.606 [0.602 - 0.611],0.005 [0.004 - 0.006],0.213 [0.138 - 0.287],0.011 [0.009 - 0.013]
Demographic,0.503 [0.459 - 0.545],0.509 [0.505 - 0.513],0.506 [0.432 - 0.581],0.509 [0.505 - 0.513],0.004 [0.003 - 0.004],0.015 [-0.061 - 0.091],0.007 [0.006 - 0.009]
Protein+Demographic,0.660 [0.621 - 0.695],0.605 [0.601 - 0.610],0.607 [0.533 - 0.676],0.605 [0.601 - 0.610],0.005 [0.004 - 0.006],0.212 [0.139 - 0.281],0.010 [0.009 - 0.013]
