,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.541 [0.501 - 0.581],0.529 [0.523 - 0.535],0.529 [0.462 - 0.597],0.529 [0.523 - 0.535],0.008 [0.007 - 0.010],0.058 [-0.009 - 0.127],0.016 [0.013 - 0.019]
Demographic,0.621 [0.589 - 0.654],0.604 [0.599 - 0.610],0.601 [0.533 - 0.669],0.604 [0.598 - 0.610],0.011 [0.009 - 0.013],0.205 [0.135 - 0.273],0.021 [0.018 - 0.025]
Protein+Demographic,0.673 [0.638 - 0.708],0.638 [0.633 - 0.644],0.634 [0.571 - 0.703],0.638 [0.632 - 0.644],0.013 [0.010 - 0.015],0.272 [0.209 - 0.342],0.025 [0.021 - 0.029]
