,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.757 [0.717 - 0.796],0.700 [0.695 - 0.704],0.697 [0.628 - 0.764],0.700 [0.695 - 0.704],0.009 [0.007 - 0.010],0.396 [0.327 - 0.463],0.017 [0.014 - 0.020]
Demographic,0.666 [0.625 - 0.704],0.627 [0.623 - 0.632],0.629 [0.554 - 0.700],0.627 [0.623 - 0.632],0.006 [0.005 - 0.008],0.255 [0.180 - 0.328],0.013 [0.010 - 0.015]
Protein+Demographic,0.765 [0.727 - 0.801],0.703 [0.699 - 0.707],0.704 [0.632 - 0.765],0.703 [0.699 - 0.707],0.009 [0.007 - 0.011],0.407 [0.335 - 0.468],0.018 [0.015 - 0.021]
