,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.775 [0.744 - 0.806],0.709 [0.704 - 0.713],0.707 [0.650 - 0.760],0.709 [0.704 - 0.713],0.015 [0.013 - 0.018],0.416 [0.358 - 0.472],0.030 [0.026 - 0.035]
Demographic,0.693 [0.661 - 0.722],0.628 [0.623 - 0.633],0.628 [0.568 - 0.689],0.628 [0.624 - 0.633],0.011 [0.009 - 0.012],0.257 [0.197 - 0.318],0.021 [0.018 - 0.024]
Protein+Demographic,0.788 [0.756 - 0.817],0.703 [0.698 - 0.707],0.703 [0.645 - 0.760],0.703 [0.698 - 0.707],0.015 [0.013 - 0.017],0.406 [0.346 - 0.464],0.029 [0.025 - 0.034]
