,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.891 [0.859 - 0.921],0.821 [0.817 - 0.824],0.823 [0.754 - 0.887],0.821 [0.818 - 0.824],0.013 [0.011 - 0.016],0.643 [0.573 - 0.706],0.026 [0.021 - 0.030]
Demographic,0.665 [0.621 - 0.707],0.612 [0.608 - 0.616],0.615 [0.540 - 0.690],0.612 [0.608 - 0.616],0.005 [0.004 - 0.006],0.227 [0.151 - 0.302],0.009 [0.007 - 0.011]
Protein+Demographic,0.890 [0.857 - 0.920],0.809 [0.806 - 0.813],0.808 [0.741 - 0.872],0.809 [0.806 - 0.813],0.012 [0.010 - 0.014],0.617 [0.550 - 0.682],0.024 [0.020 - 0.028]
