,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.732 [0.679 - 0.781],0.668 [0.664 - 0.672],0.670 [0.577 - 0.758],0.668 [0.664 - 0.672],0.004 [0.003 - 0.005],0.337 [0.243 - 0.425],0.009 [0.007 - 0.011]
Demographic,0.645 [0.593 - 0.692],0.629 [0.625 - 0.633],0.627 [0.534 - 0.720],0.629 [0.625 - 0.633],0.004 [0.003 - 0.005],0.257 [0.163 - 0.351],0.007 [0.005 - 0.009]
Protein+Demographic,0.751 [0.697 - 0.798],0.695 [0.691 - 0.699],0.693 [0.598 - 0.782],0.695 [0.691 - 0.699],0.005 [0.004 - 0.006],0.389 [0.293 - 0.477],0.010 [0.008 - 0.012]
