,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.762 [0.748 - 0.775],0.691 [0.687 - 0.695],0.690 [0.663 - 0.720],0.691 [0.687 - 0.695],0.045 [0.042 - 0.049],0.381 [0.354 - 0.411],0.085 [0.079 - 0.091]
Demographic,0.709 [0.695 - 0.724],0.651 [0.647 - 0.655],0.652 [0.624 - 0.678],0.651 [0.647 - 0.655],0.038 [0.035 - 0.041],0.303 [0.275 - 0.330],0.072 [0.067 - 0.077]
Protein+Demographic,0.765 [0.751 - 0.778],0.696 [0.691 - 0.699],0.695 [0.667 - 0.725],0.696 [0.692 - 0.700],0.046 [0.043 - 0.050],0.391 [0.362 - 0.420],0.087 [0.081 - 0.093]
