,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.471 [0.417 - 0.529],0.493 [0.486 - 0.499],0.495 [0.396 - 0.596],0.493 [0.486 - 0.499],0.005 [0.003 - 0.006],-0.013 [-0.112 - 0.090],0.009 [0.007 - 0.012]
Demographic,0.617 [0.567 - 0.667],0.582 [0.576 - 0.589],0.581 [0.489 - 0.674],0.582 [0.576 - 0.589],0.007 [0.005 - 0.008],0.163 [0.070 - 0.259],0.013 [0.010 - 0.017]
Protein+Demographic,0.507 [0.451 - 0.566],0.515 [0.508 - 0.522],0.512 [0.414 - 0.610],0.515 [0.508 - 0.522],0.005 [0.004 - 0.007],0.027 [-0.072 - 0.127],0.010 [0.007 - 0.013]
