,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.679 [0.663 - 0.697],0.628 [0.623 - 0.632],0.628 [0.595 - 0.660],0.628 [0.623 - 0.632],0.026 [0.024 - 0.029],0.255 [0.223 - 0.287],0.051 [0.047 - 0.055]
Demographic,0.671 [0.654 - 0.688],0.625 [0.621 - 0.629],0.625 [0.593 - 0.660],0.625 [0.621 - 0.630],0.026 [0.024 - 0.028],0.250 [0.219 - 0.285],0.050 [0.046 - 0.055]
Protein+Demographic,0.704 [0.688 - 0.722],0.640 [0.636 - 0.645],0.640 [0.608 - 0.672],0.640 [0.636 - 0.645],0.028 [0.026 - 0.030],0.281 [0.249 - 0.312],0.053 [0.049 - 0.058]
