,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.751 [0.714 - 0.789],0.699 [0.694 - 0.703],0.688 [0.608 - 0.763],0.699 [0.694 - 0.703],0.008 [0.007 - 0.010],0.386 [0.308 - 0.458],0.017 [0.014 - 0.020]
Demographic,0.742 [0.699 - 0.781],0.704 [0.699 - 0.708],0.704 [0.628 - 0.783],0.704 [0.699 - 0.708],0.009 [0.007 - 0.011],0.407 [0.332 - 0.486],0.017 [0.014 - 0.021]
Protein+Demographic,0.770 [0.729 - 0.808],0.694 [0.689 - 0.698],0.694 [0.617 - 0.770],0.694 [0.689 - 0.698],0.008 [0.007 - 0.010],0.389 [0.310 - 0.463],0.016 [0.013 - 0.020]
