,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.595 [0.550 - 0.636],0.579 [0.574 - 0.583],0.580 [0.503 - 0.654],0.579 [0.574 - 0.583],0.004 [0.003 - 0.005],0.159 [0.082 - 0.233],0.008 [0.007 - 0.010]
Demographic,0.578 [0.534 - 0.625],0.561 [0.556 - 0.565],0.563 [0.488 - 0.639],0.560 [0.556 - 0.565],0.004 [0.003 - 0.005],0.123 [0.048 - 0.200],0.008 [0.006 - 0.009]
Protein+Demographic,0.623 [0.579 - 0.668],0.596 [0.592 - 0.600],0.594 [0.518 - 0.669],0.596 [0.592 - 0.600],0.004 [0.004 - 0.005],0.190 [0.113 - 0.264],0.009 [0.007 - 0.011]
