,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.597 [0.560 - 0.632],0.565 [0.559 - 0.571],0.563 [0.502 - 0.621],0.565 [0.560 - 0.571],0.012 [0.010 - 0.014],0.128 [0.067 - 0.188],0.024 [0.021 - 0.028]
Demographic,0.586 [0.550 - 0.620],0.588 [0.582 - 0.594],0.591 [0.532 - 0.651],0.588 [0.582 - 0.594],0.014 [0.012 - 0.016],0.179 [0.119 - 0.238],0.027 [0.023 - 0.031]
Protein+Demographic,0.641 [0.606 - 0.674],0.585 [0.580 - 0.590],0.586 [0.531 - 0.645],0.585 [0.580 - 0.591],0.013 [0.012 - 0.016],0.171 [0.116 - 0.230],0.026 [0.023 - 0.030]
