,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.744 [0.714 - 0.772],0.677 [0.672 - 0.682],0.677 [0.620 - 0.731],0.677 [0.673 - 0.682],0.013 [0.011 - 0.015],0.354 [0.297 - 0.408],0.025 [0.021 - 0.028]
Demographic,0.770 [0.743 - 0.795],0.710 [0.705 - 0.714],0.709 [0.653 - 0.760],0.710 [0.705 - 0.714],0.015 [0.013 - 0.017],0.419 [0.363 - 0.472],0.029 [0.025 - 0.033]
Protein+Demographic,0.765 [0.737 - 0.793],0.709 [0.704 - 0.713],0.711 [0.654 - 0.761],0.709 [0.704 - 0.713],0.015 [0.013 - 0.017],0.419 [0.363 - 0.472],0.029 [0.025 - 0.033]
