,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.578 [0.562 - 0.593],0.551 [0.548 - 0.556],0.551 [0.522 - 0.577],0.552 [0.548 - 0.556],0.029 [0.027 - 0.032],0.103 [0.074 - 0.129],0.056 [0.052 - 0.060]
Demographic,0.587 [0.571 - 0.602],0.561 [0.556 - 0.565],0.560 [0.531 - 0.587],0.561 [0.556 - 0.565],0.030 [0.028 - 0.033],0.121 [0.092 - 0.147],0.058 [0.053 - 0.062]
Protein+Demographic,0.588 [0.571 - 0.603],0.559 [0.554 - 0.563],0.558 [0.530 - 0.585],0.559 [0.554 - 0.563],0.030 [0.028 - 0.033],0.117 [0.089 - 0.145],0.057 [0.053 - 0.062]
