,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.602 [0.560 - 0.639],0.558 [0.554 - 0.562],0.559 [0.490 - 0.626],0.558 [0.554 - 0.562],0.006 [0.005 - 0.007],0.116 [0.048 - 0.184],0.011 [0.009 - 0.013]
Demographic,0.613 [0.573 - 0.650],0.591 [0.586 - 0.595],0.592 [0.528 - 0.658],0.591 [0.586 - 0.595],0.006 [0.005 - 0.007],0.182 [0.119 - 0.250],0.013 [0.011 - 0.015]
Protein+Demographic,0.607 [0.565 - 0.646],0.567 [0.563 - 0.571],0.578 [0.502 - 0.646],0.567 [0.563 - 0.571],0.006 [0.005 - 0.007],0.145 [0.068 - 0.213],0.012 [0.009 - 0.014]
