,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.785 [0.772 - 0.797],0.709 [0.705 - 0.713],0.709 [0.686 - 0.731],0.709 [0.705 - 0.713],0.092 [0.088 - 0.097],0.418 [0.395 - 0.441],0.163 [0.156 - 0.171]
Demographic,0.689 [0.676 - 0.701],0.638 [0.633 - 0.642],0.637 [0.615 - 0.660],0.638 [0.633 - 0.642],0.068 [0.065 - 0.072],0.275 [0.252 - 0.299],0.123 [0.117 - 0.130]
Protein+Demographic,0.794 [0.781 - 0.805],0.715 [0.710 - 0.719],0.715 [0.693 - 0.735],0.715 [0.710 - 0.719],0.095 [0.090 - 0.099],0.429 [0.407 - 0.450],0.167 [0.159 - 0.175]
