,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.616 [0.570 - 0.660],0.592 [0.589 - 0.596],0.591 [0.503 - 0.667],0.592 [0.589 - 0.596],0.004 [0.004 - 0.005],0.183 [0.096 - 0.258],0.009 [0.007 - 0.011]
Demographic,0.585 [0.542 - 0.630],0.548 [0.544 - 0.553],0.547 [0.475 - 0.624],0.548 [0.544 - 0.553],0.004 [0.003 - 0.004],0.095 [0.024 - 0.172],0.007 [0.006 - 0.009]
Protein+Demographic,0.612 [0.567 - 0.656],0.589 [0.586 - 0.594],0.590 [0.506 - 0.661],0.589 [0.586 - 0.594],0.004 [0.003 - 0.005],0.180 [0.095 - 0.250],0.009 [0.007 - 0.010]
