,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.795 [0.784 - 0.808],0.718 [0.714 - 0.722],0.717 [0.694 - 0.739],0.718 [0.714 - 0.722],0.084 [0.080 - 0.089],0.435 [0.413 - 0.457],0.151 [0.143 - 0.159]
Demographic,0.654 [0.641 - 0.669],0.614 [0.609 - 0.618],0.613 [0.591 - 0.637],0.614 [0.609 - 0.618],0.054 [0.051 - 0.058],0.227 [0.204 - 0.252],0.100 [0.094 - 0.106]
Protein+Demographic,0.797 [0.786 - 0.809],0.721 [0.717 - 0.725],0.720 [0.698 - 0.741],0.721 [0.717 - 0.725],0.086 [0.081 - 0.090],0.440 [0.420 - 0.462],0.153 [0.145 - 0.161]
