,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.680 [0.636 - 0.719],0.622 [0.618 - 0.626],0.627 [0.550 - 0.694],0.622 [0.618 - 0.626],0.005 [0.004 - 0.007],0.249 [0.172 - 0.314],0.011 [0.009 - 0.013]
Demographic,0.576 [0.532 - 0.620],0.579 [0.575 - 0.583],0.577 [0.506 - 0.648],0.579 [0.575 - 0.583],0.005 [0.004 - 0.006],0.157 [0.084 - 0.227],0.009 [0.007 - 0.011]
Protein+Demographic,0.691 [0.650 - 0.729],0.631 [0.627 - 0.636],0.643 [0.567 - 0.711],0.631 [0.627 - 0.636],0.006 [0.005 - 0.007],0.274 [0.198 - 0.343],0.011 [0.009 - 0.014]
