,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.530 [0.478 - 0.583],0.528 [0.523 - 0.533],0.531 [0.446 - 0.617],0.528 [0.523 - 0.533],0.003 [0.002 - 0.004],0.059 [-0.026 - 0.146],0.006 [0.005 - 0.008]
Demographic,0.595 [0.545 - 0.642],0.591 [0.586 - 0.595],0.591 [0.500 - 0.675],0.591 [0.586 - 0.595],0.004 [0.003 - 0.005],0.183 [0.093 - 0.267],0.008 [0.006 - 0.010]
Protein+Demographic,0.565 [0.513 - 0.622],0.548 [0.544 - 0.553],0.552 [0.469 - 0.640],0.548 [0.544 - 0.553],0.003 [0.003 - 0.004],0.100 [0.019 - 0.189],0.007 [0.005 - 0.008]
