,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.964 [0.938 - 0.983],0.908 [0.906 - 0.911],0.910 [0.860 - 0.955],0.908 [0.906 - 0.911],0.031 [0.026 - 0.036],0.818 [0.768 - 0.862],0.060 [0.050 - 0.070]
Demographic,0.717 [0.674 - 0.757],0.645 [0.641 - 0.649],0.645 [0.568 - 0.724],0.645 [0.641 - 0.649],0.006 [0.005 - 0.007],0.290 [0.210 - 0.369],0.012 [0.009 - 0.014]
Protein+Demographic,0.965 [0.940 - 0.983],0.921 [0.918 - 0.923],0.910 [0.860 - 0.955],0.921 [0.918 - 0.923],0.036 [0.030 - 0.042],0.831 [0.781 - 0.875],0.069 [0.058 - 0.081]
