,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.710 [0.654 - 0.765],0.635 [0.631 - 0.639],0.635 [0.540 - 0.729],0.635 [0.631 - 0.639],0.004 [0.003 - 0.005],0.270 [0.174 - 0.363],0.007 [0.006 - 0.009]
Demographic,0.566 [0.507 - 0.620],0.567 [0.563 - 0.572],0.567 [0.468 - 0.663],0.567 [0.563 - 0.572],0.003 [0.002 - 0.003],0.135 [0.037 - 0.230],0.005 [0.004 - 0.007]
Protein+Demographic,0.717 [0.659 - 0.772],0.674 [0.670 - 0.679],0.644 [0.555 - 0.730],0.675 [0.670 - 0.679],0.004 [0.003 - 0.005],0.319 [0.228 - 0.407],0.008 [0.007 - 0.010]
