,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.443 [0.389 - 0.496],0.447 [0.441 - 0.453],0.452 [0.366 - 0.538],0.447 [0.441 - 0.453],0.006 [0.004 - 0.007],-0.101 [-0.188 - -0.017],0.011 [0.008 - 0.014]
Demographic,0.450 [0.402 - 0.502],0.478 [0.472 - 0.485],0.479 [0.405 - 0.566],0.478 [0.472 - 0.485],0.006 [0.005 - 0.008],-0.043 [-0.116 - 0.043],0.012 [0.010 - 0.015]
Protein+Demographic,0.446 [0.393 - 0.497],0.442 [0.436 - 0.448],0.447 [0.359 - 0.531],0.442 [0.436 - 0.449],0.005 [0.004 - 0.007],-0.112 [-0.201 - -0.028],0.011 [0.008 - 0.013]
