,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.742 [0.703 - 0.777],0.673 [0.669 - 0.677],0.674 [0.610 - 0.733],0.673 [0.669 - 0.677],0.009 [0.008 - 0.011],0.349 [0.284 - 0.407],0.018 [0.015 - 0.021]
Demographic,0.674 [0.637 - 0.706],0.631 [0.627 - 0.636],0.630 [0.566 - 0.690],0.631 [0.627 - 0.636],0.008 [0.006 - 0.009],0.262 [0.197 - 0.321],0.015 [0.013 - 0.017]
Protein+Demographic,0.753 [0.714 - 0.786],0.683 [0.679 - 0.687],0.683 [0.620 - 0.743],0.683 [0.679 - 0.687],0.009 [0.008 - 0.011],0.366 [0.301 - 0.426],0.019 [0.016 - 0.022]
