,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.691 [0.677 - 0.705],0.639 [0.634 - 0.643],0.638 [0.615 - 0.660],0.639 [0.634 - 0.643],0.070 [0.066 - 0.074],0.277 [0.253 - 0.299],0.126 [0.120 - 0.133]
Demographic,0.620 [0.606 - 0.633],0.595 [0.590 - 0.599],0.595 [0.571 - 0.616],0.595 [0.590 - 0.599],0.059 [0.056 - 0.062],0.189 [0.165 - 0.213],0.107 [0.101 - 0.113]
Protein+Demographic,0.690 [0.676 - 0.704],0.636 [0.631 - 0.640],0.636 [0.612 - 0.660],0.636 [0.631 - 0.640],0.069 [0.065 - 0.073],0.272 [0.248 - 0.296],0.125 [0.118 - 0.132]
