,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.791 [0.748 - 0.832],0.712 [0.708 - 0.716],0.708 [0.630 - 0.789],0.712 [0.708 - 0.716],0.007 [0.005 - 0.008],0.420 [0.342 - 0.500],0.013 [0.011 - 0.016]
Demographic,0.806 [0.759 - 0.848],0.744 [0.740 - 0.749],0.742 [0.669 - 0.820],0.745 [0.740 - 0.749],0.008 [0.006 - 0.010],0.487 [0.413 - 0.566],0.016 [0.013 - 0.019]
Protein+Demographic,0.847 [0.808 - 0.881],0.765 [0.761 - 0.769],0.769 [0.690 - 0.842],0.765 [0.761 - 0.769],0.009 [0.007 - 0.011],0.532 [0.455 - 0.606],0.018 [0.014 - 0.022]
