,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.721 [0.680 - 0.762],0.675 [0.671 - 0.678],0.674 [0.602 - 0.740],0.675 [0.671 - 0.679],0.007 [0.005 - 0.008],0.349 [0.277 - 0.414],0.013 [0.011 - 0.016]
Demographic,0.630 [0.580 - 0.674],0.574 [0.569 - 0.578],0.574 [0.497 - 0.650],0.574 [0.569 - 0.578],0.004 [0.004 - 0.005],0.147 [0.072 - 0.222],0.009 [0.007 - 0.010]
Protein+Demographic,0.736 [0.695 - 0.778],0.685 [0.681 - 0.689],0.680 [0.607 - 0.749],0.685 [0.681 - 0.689],0.007 [0.006 - 0.008],0.366 [0.292 - 0.434],0.014 [0.011 - 0.016]
