,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.576 [0.524 - 0.623],0.553 [0.549 - 0.557],0.549 [0.466 - 0.624],0.553 [0.549 - 0.557],0.003 [0.003 - 0.004],0.102 [0.021 - 0.177],0.006 [0.005 - 0.008]
Demographic,0.489 [0.444 - 0.537],0.488 [0.484 - 0.493],0.487 [0.404 - 0.569],0.488 [0.484 - 0.493],0.003 [0.002 - 0.003],-0.024 [-0.108 - 0.056],0.005 [0.004 - 0.006]
Protein+Demographic,0.575 [0.527 - 0.623],0.555 [0.550 - 0.559],0.559 [0.479 - 0.634],0.555 [0.550 - 0.559],0.003 [0.003 - 0.004],0.113 [0.032 - 0.190],0.007 [0.005 - 0.008]
